Hand_R, , ,Elbow_R, , ,Shoulder_R, , 
-0.05162605,0.3736938,-2.239794,0.1577311,0.2022775,-2.369532,0.128822,0.2762839,-2.581745
-0.05162605,0.3736938,-2.239794,0.1577311,0.2022775,-2.369532,0.128822,0.2762839,-2.581745
-0.05162605,0.3736938,-2.239794,0.1577311,0.2022775,-2.369532,0.128822,0.2762839,-2.581745
-0.05162605,0.3736938,-2.239794,0.1577311,0.2022775,-2.369532,0.128822,0.2762839,-2.581745
-0.08790769,0.3231093,-2.250302,0.1284003,0.180609,-2.369994,0.1285062,0.2762956,-2.5819
-0.08790769,0.3231093,-2.250302,0.1284003,0.180609,-2.369994,0.1285062,0.2762956,-2.5819
-0.08790769,0.3231093,-2.250302,0.1284003,0.180609,-2.369994,0.1285062,0.2762956,-2.5819
-0.08790769,0.3231093,-2.250302,0.1284003,0.180609,-2.369994,0.1285062,0.2762956,-2.5819
-0.1457063,0.2535509,-2.307359,0.1115074,0.1561933,-2.378004,0.1281728,0.2762975,-2.582001
-0.1457063,0.2535509,-2.307359,0.1115074,0.1561933,-2.378004,0.1281728,0.2762975,-2.582001
-0.1283151,0.1737969,-2.318426,-0.0262087,0.1136483,-2.346898,0.1284107,0.2740102,-2.582554
-0.1283151,0.1737969,-2.318426,-0.0262087,0.1136483,-2.346898,0.1284107,0.2740102,-2.582554
-0.1283151,0.1737969,-2.318426,-0.01083258,0.1080492,-2.367813,0.1458149,0.2687245,-2.581034
-0.1283151,0.1737969,-2.318426,-0.01083258,0.1080492,-2.367813,0.1458149,0.2687245,-2.581034
-0.1283151,0.1737969,-2.318426,-0.01083258,0.1080492,-2.367813,0.1458149,0.2687245,-2.581034
-0.1283151,0.1737969,-2.318426,-0.01083258,0.1080492,-2.367813,0.1458149,0.2687245,-2.581034
-0.1283151,0.1737969,-2.318426,0.02042345,0.09797826,-2.400735,0.1481993,0.2717292,-2.582227
-0.1283151,0.1737969,-2.318426,0.02042345,0.09797826,-2.400735,0.1481993,0.2717292,-2.582227
-0.1283151,0.1737969,-2.318426,0.04979903,0.0869604,-2.421187,0.1496036,0.2741974,-2.583268
-0.1283151,0.1737969,-2.318426,0.04979903,0.0869604,-2.421187,0.1496036,0.2741974,-2.583268
-0.1283151,0.1737969,-2.318426,0.08834992,0.07132448,-2.439848,0.1504239,0.2754796,-2.583669
-0.1283151,0.1737969,-2.318426,0.08834992,0.07132448,-2.439848,0.1504239,0.2754796,-2.583669
-0.1283151,0.1737969,-2.318426,0.08834992,0.07132448,-2.439848,0.1504239,0.2754796,-2.583669
-0.1283151,0.1737969,-2.318426,0.08834992,0.07132448,-2.439848,0.1504239,0.2754796,-2.583669
-0.1283151,0.1737969,-2.318426,0.1255956,0.06092558,-2.465879,0.1516373,0.2781034,-2.584934
-0.1283151,0.1737969,-2.318426,0.1255956,0.06092558,-2.465879,0.1516373,0.2781034,-2.584934
-0.1283151,0.1737969,-2.318426,0.1461998,0.05703338,-2.480391,0.1528995,0.2809593,-2.586554
-0.1283151,0.1737969,-2.318426,0.1461998,0.05703338,-2.480391,0.1528995,0.2809593,-2.586554
-0.1283151,0.1737969,-2.318426,0.1461998,0.05703338,-2.480391,0.1528995,0.2809593,-2.586554
-0.1283151,0.1737969,-2.318426,0.1461998,0.05703338,-2.480391,0.1528995,0.2809593,-2.586554
-0.1283151,0.1737969,-2.318426,0.1461998,0.05703338,-2.480391,0.1528995,0.2809593,-2.586554
-0.1283151,0.1737969,-2.318426,0.1649185,0.05381583,-2.496648,0.1540408,0.2836947,-2.589072
-0.1283151,0.1737969,-2.318426,0.1649185,0.05381583,-2.496648,0.1540408,0.2836947,-2.589072
-0.1283151,0.1737969,-2.318426,0.1778152,0.05192811,-2.507915,0.1550109,0.2859161,-2.590989
-0.1283151,0.1737969,-2.318426,0.1778152,0.05192811,-2.507915,0.1550109,0.2859161,-2.590989
-0.1283151,0.1737969,-2.318426,0.1778152,0.05192811,-2.507915,0.1550109,0.2859161,-2.590989
-0.1283151,0.1737969,-2.318426,0.1778152,0.05192811,-2.507915,0.1550109,0.2859161,-2.590989
-0.1283151,0.1737969,-2.318426,0.1905975,0.05121114,-2.516931,0.1557772,0.2877267,-2.592505
-0.1283151,0.1737969,-2.318426,0.1905975,0.05121114,-2.516931,0.1557772,0.2877267,-2.592505
-0.1283151,0.1737969,-2.318426,0.2089157,0.03565151,-2.536031,0.1563379,0.2891591,-2.59387
-0.1283151,0.1737969,-2.318426,0.2089157,0.03565151,-2.536031,0.1563379,0.2891591,-2.59387
-0.1283151,0.1737969,-2.318426,0.2089157,0.03565151,-2.536031,0.1563379,0.2891591,-2.59387
-0.1283151,0.1737969,-2.318426,0.2089157,0.03565151,-2.536031,0.1563379,0.2891591,-2.59387
0.3526354,-0.171971,-2.421408,0.2195708,0.03673072,-2.54003,0.1564581,0.2896993,-2.594132
0.3526354,-0.171971,-2.421408,0.2195708,0.03673072,-2.54003,0.1564581,0.2896993,-2.594132
0.3862124,-0.1552438,-2.410983,0.2365503,0.04097802,-2.541821,0.1565676,0.2903328,-2.594508
0.3862124,-0.1552438,-2.410983,0.2365503,0.04097802,-2.541821,0.1565676,0.2903328,-2.594508
0.3862124,-0.1552438,-2.410983,0.2365503,0.04097802,-2.541821,0.1565676,0.2903328,-2.594508
0.3862124,-0.1552438,-2.410983,0.2365503,0.04097802,-2.541821,0.1565676,0.2903328,-2.594508
0.4353989,-0.1105246,-2.376816,0.2628868,0.05246171,-2.538645,0.1566067,0.2907078,-2.594986
0.4353989,-0.1105246,-2.376816,0.2628868,0.05246171,-2.538645,0.1566067,0.2907078,-2.594986
0.4658274,-0.06797855,-2.362106,0.2798901,0.06662086,-2.53514,0.1565897,0.2909402,-2.595268
0.4658274,-0.06797855,-2.362106,0.2798901,0.06662086,-2.53514,0.1565897,0.2909402,-2.595268
0.5108535,-0.004620853,-2.330898,0.3059445,0.08819934,-2.521071,0.1565903,0.2911118,-2.595476
0.5108535,-0.004620853,-2.330898,0.3059445,0.08819934,-2.521071,0.1565903,0.2911118,-2.595476
0.5108535,-0.004620853,-2.330898,0.3059445,0.08819934,-2.521071,0.1565903,0.2911118,-2.595476
0.5108535,-0.004620853,-2.330898,0.3059445,0.08819934,-2.521071,0.1565903,0.2911118,-2.595476
0.5544987,0.07351205,-2.298666,0.3310152,0.1125519,-2.501024,0.1565772,0.291727,-2.596056
0.5544987,0.07351205,-2.298666,0.3310152,0.1125519,-2.501024,0.1565772,0.291727,-2.596056
0.5798057,0.1367351,-2.270927,0.3499915,0.1322273,-2.478721,0.1565513,0.2924279,-2.596678
0.5798057,0.1367351,-2.270927,0.3499915,0.1322273,-2.478721,0.1565513,0.2924279,-2.596678
0.5839688,0.1934402,-2.24649,0.3604318,0.1511188,-2.45859,0.1565423,0.2928822,-2.597071
0.5839688,0.1934402,-2.24649,0.3604318,0.1511188,-2.45859,0.1565423,0.2928822,-2.597071
0.5839688,0.1934402,-2.24649,0.3604318,0.1511188,-2.45859,0.1565423,0.2928822,-2.597071
0.5839688,0.1934402,-2.24649,0.3604318,0.1511188,-2.45859,0.1565423,0.2928822,-2.597071
0.5717536,0.2497222,-2.22577,0.3649445,0.1722505,-2.441903,0.1565502,0.2929862,-2.597136
0.5717536,0.2497222,-2.22577,0.3649445,0.1722505,-2.441903,0.1565502,0.2929862,-2.597136
0.545486,0.3058774,-2.208883,0.3647735,0.1898547,-2.428911,0.1565187,0.2933416,-2.597238
0.545486,0.3058774,-2.208883,0.3647735,0.1898547,-2.428911,0.1565187,0.2933416,-2.597238
0.545486,0.3058774,-2.208883,0.3647735,0.1898547,-2.428911,0.1565187,0.2933416,-2.597238
0.545486,0.3058774,-2.208883,0.3647735,0.1898547,-2.428911,0.1565187,0.2933416,-2.597238
0.545486,0.3058774,-2.208883,0.3647735,0.1898547,-2.428911,0.1565187,0.2933416,-2.597238
0.5120651,0.3519585,-2.195862,0.3614398,0.207336,-2.41788,0.1564463,0.2940472,-2.597495
0.5120651,0.3519585,-2.195862,0.3614398,0.207336,-2.41788,0.1564463,0.2940472,-2.597495
0.4700128,0.3980467,-2.186441,0.35808,0.2190933,-2.407638,0.1564536,0.2941443,-2.597502
0.4700128,0.3980467,-2.186441,0.35808,0.2190933,-2.407638,0.1564536,0.2941443,-2.597502
0.4700128,0.3980467,-2.186441,0.35808,0.2190933,-2.407638,0.1564536,0.2941443,-2.597502
0.4700128,0.3980467,-2.186441,0.35808,0.2190933,-2.407638,0.1564536,0.2941443,-2.597502
0.4220919,0.4357444,-2.183079,0.3521582,0.2299881,-2.39964,0.1564103,0.29454,-2.597531
0.4220919,0.4357444,-2.183079,0.3521582,0.2299881,-2.39964,0.1564103,0.29454,-2.597531
0.3788454,0.4667414,-2.183206,0.3430197,0.2417597,-2.386698,0.1563782,0.29489,-2.597598
0.3788454,0.4667414,-2.183206,0.3430197,0.2417597,-2.386698,0.1563782,0.29489,-2.597598
0.3329749,0.4894251,-2.18612,0.3313813,0.251316,-2.375897,0.1563842,0.2950266,-2.597623
0.3329749,0.4894251,-2.18612,0.3313813,0.251316,-2.375897,0.1563842,0.2950266,-2.597623
0.3329749,0.4894251,-2.18612,0.3313813,0.251316,-2.375897,0.1563842,0.2950266,-2.597623
0.3329749,0.4894251,-2.18612,0.3313813,0.251316,-2.375897,0.1563842,0.2950266,-2.597623
0.2801377,0.50358,-2.190573,0.3205875,0.2580185,-2.366786,0.156411,0.2952393,-2.597667
0.2801377,0.50358,-2.190573,0.3205875,0.2580185,-2.366786,0.156411,0.2952393,-2.597667
0.2393542,0.508265,-2.195085,0.308266,0.2632709,-2.359107,0.1564464,0.2953014,-2.597696
0.2393542,0.508265,-2.195085,0.308266,0.2632709,-2.359107,0.1564464,0.2953014,-2.597696
